Unif Exp CLorentz
0.376246 1.30532 0.188665
0.667017 1.64873 -21.3196
0.615542 0.992057 0.827955
0.415624 0.760595 0.389779
0.419114 1.30895 3.15571
0.557601 1.13972 0.0787918
0.526548 0.731734 1.70844
0.739383 0.643551 -0.874084
0.594487 0.881493 -3.75556
0.601271 1.77824 0.539823
0.552784 0.752087 0.902086
0.545079 0.503153 -1.39577
0.386564 1.07898 -2.13764
0.601256 0.823905 0.384828
0.541242 1.36287 -8.05078
0.442449 0.905749 -0.370863
0.324089 1.19681 0.936726
0.50906 1.43816 0.877231
0.506767 0.556316 0.106412
0.430191 0.705361 0.492534
0.404996 0.870391 -0.391642
0.495747 1.12536 2.7601
0.498516 0.968476 0.807159
0.405562 1.04071 0.000111136
0.518336 0.826845 1.38977
0.519507 0.854756 -8.65854
0.418271 0.818264 2.50698
0.37668 0.907872 87.7736
0.400586 0.804009 -0.502568
0.447499 0.961398 -0.225521
0.405455 0.474885 -0.575236
0.422642 0.483112 3.63754
0.412631 1.06391 -2.74223
0.407894 0.824938 11.1671
0.440354 1.48824 -4.06665
0.652008 0.764413 -0.208441
0.447946 0.805498 -1.22049
0.541072 0.924711 -0.489843
0.628834 0.662296 2.83967
0.490688 0.468129 -0.0271315
0.581725 1.11339 -0.301297
0.586839 1.06994 -1.25128
0.318511 1.10005 0.343847
0.585727 0.729131 4.64469
0.544904 0.700301 -1.18882
0.387535 1.28823 0.184514
0.558066 0.682478 -50.801
0.541949 1.33694 2.34973
0.456268 0.850217 -3.25223
0.604853 1.31535 -1.90258
0.548135 0.656391 -3.36
0.513919 1.35057 103.587
0.470042 0.915269 -0.80336
0.541165 0.724692 -0.567057
0.443886 1.39122 5.23051
0.4561 0.979624 0.701755
0.495561 1.39919 -1.57713
0.524135 0.496598 118.124
0.456145 0.78754 -6.07864
0.489601 0.670766 0.66593
0.419884 0.833359 0.858447
0.656321 1.04905 1.14454
0.359641 1.46185 11.0024
0.574343 1.18205 -1.34474
0.313383 0.887097 0.613372
0.549502 1.06128 -1.79563
0.453653 1.33041 1.55463
0.480972 0.902909 0.49699
0.422587 1.94789 -3.73167
0.456382 0.71261 -1.36929
0.632065 0.928615 5.10834
0.537276 0.441774 0.811943
0.553777 0.684098 -4.67996
0.480307 0.986377 0.9053
0.506564 0.678479 -0.201132
0.57938 1.25866 -0.751086
0.62503 1.22775 -0.00849833
0.486624 0.89226 -0.641397
0.48841 1.20777 0.637388
0.568416 1.094 -0.0758199
0.413655 0.488008 -0.189397
0.457234 1.27397 -0.723945
0.370959 0.861763 -1.56628
0.538873 0.730074 -0.560159
0.650157 1.62021 0.644882
0.522904 0.893331 1.49809
0.366806 0.734268 0.426774
0.525258 0.969877 -2.5486
0.409101 0.847505 3.03786
0.475843 0.867104 -0.260774
0.440154 0.890536 1.29247
0.569226 1.11629 -0.00404016
0.521464 1.36366 1.26339
0.508027 1.09906 5.25485
0.636733 0.731521 0.566793
0.539733 1.28871 6.40482
0.582262 0.883964 1.60192
0.538732 0.920281 0.0987015
0.450299 0.672413 -0.461198
0.504307 1.40347 -2.4458
0.451503 1.56038 -0.727933
0.387681 0.870133 -2.2113
0.376475 1.45737 -0.195724
0.569945 0.973996 3.08914
0.545678 1.19769 -0.909464
0.318208 1.52228 -1.48844
0.491406 0.623821 -1.59023
0.667652 0.822593 1.22105
0.391269 1.20404 -1.93535
0.517798 1.13933 0.55193
0.354428 1.15402 2.21287
0.585068 0.945705 -5.43967
0.460946 0.731534 -0.228608
0.501315 1.47588 -1.33614
0.67066 1.36723 -1.25301
0.657146 1.14764 2.3562
0.63735 0.818981 -1.53928
0.415235 0.843721 0.165204
0.461146 1.58558 7.29247
0.305264 0.481491 0.102649
0.548582 1.18966 2.90503
0.489128 1.75951 -1.39913
0.474911 1.50878 -2.84161
0.470658 1.00911 0.654373
0.493723 0.803973 1.32821
0.523638 0.632879 -9.84612
0.438986 1.45985 -0.538746
0.418512 1.48998 -0.229475
0.725957 0.896654 -1.22397
0.422155 0.631256 -4.19535
0.379203 0.819952 -0.612881
0.594524 0.773629 0.279053
0.585052 1.56639 -0.924405
0.266356 1.23387 -7.71787
0.556248 0.702176 -0.674398
0.496215 0.593885 9.63181
0.470194 1.34355 1.56931
0.403745 1.06904 0.230086
0.448226 1.10334 0.925579
0.576748 1.43761 2.49439
0.518391 0.733775 0.489141
0.45831 1.14992 -1.56826
0.572655 1.23919 -0.407846
0.529458 0.944154 -0.866447
0.402875 0.963642 -0.0591617
0.593369 0.837368 -0.430211
0.477565 1.28023 -0.456934
0.606789 0.586204 0.493561
0.490134 1.14398 -0.00445376
0.648654 0.840226 0.180005
0.543086 0.876363 -1.90472
0.407797 0.527829 0.36302
0.493464 1.11602 -0.150542
0.541645 1.02689 4.65865
0.521615 0.764861 0.946252
0.223822 1.61856 -0.457348
0.435111 0.963792 1.146
0.666135 0.473168 -2.34859
0.506397 1.06105 0.301683
0.362455 1.0626 1.8184
0.4783 1.45931 2.66226
0.338988 1.00536 3.33726
0.455042 0.547052 -1.82221
0.475331 0.814993 -2.36019
0.614702 1.24756 0.301671
0.339002 1.0276 3.35088
0.60624 0.921254 0.669022
0.395795 0.900216 -0.132427
0.49204 0.78282 2.27385
0.349764 0.770718 9.81323
0.514665 1.32152 0.961415
0.547934 1.09315 -1.71683
0.440833 0.827907 0.550936
0.361365 1.07964 -1.33694
0.590728 0.804188 -0.412366
0.618947 0.903478 1.33086
0.508428 0.552731 -0.527205
0.503801 1.80292 2.81658
0.568634 1.40939 0.856295
0.392282 1.11311 2.28404
0.532736 1.25922 -19.8014
0.577846 0.752393 -0.173012
0.537838 1.09251 -1.42879
0.419461 1.08411 0.564416
0.487273 0.858287 -0.210449
0.41717 1.05313 -0.48232
0.559775 1.12736 -0.771714
0.56394 0.570356 0.503551
0.503354 1.38885 -1.66628
0.558435 0.517057 -0.855246
0.553422 0.72921 0.228027
0.280876 0.525943 0.278148
0.724489 0.496726 -1.48916
0.514069 0.746033 -1.7116
0.569982 1.33505 18.5501
0.602097 0.786729 5.4751
0.472249 1.18056 -0.606592
0.53539 1.19809 -0.722578
0.488699 1.36574 1.63851
0.476052 0.838185 0.424864
0.602101 1.14432 -0.0139548
0.521718 1.01914 3.28452
0.652527 0.851095 2.72669
0.568005 1.51573 9.5721
0.401913 0.802853 -0.547763
0.474085 1.12753 1.40116
0.624101 0.98428 0.537418
0.55617 1.51056 -0.511253
0.435068 0.67526 0.282316
0.51012 1.04806 -0.264408
0.479168 1.77871 -0.218571
0.365 1.13189 0.822559
0.554327 0.82147 1.07739
0.449659 1.23485 9.52806
0.566361 1.21565 2.24463
0.557254 0.389814 -4.83012
0.511808 1.06984 0.461412
0.648577 0.895032 -8.56506
0.448924 0.97223 -0.411199
0.561997 0.868397 0.0361897
0.66467 0.756654 0.307473
0.501358 1.20263 -0.694014
0.405694 1.67176 -0.823861
0.4461 1.68884 0.964674
0.525302 1.20989 3.10028
0.450819 0.565117 1.56651
0.605395 1.10249 0.80872
0.542319 1.37159 9.66005
0.629039 0.772642 -8.12277
0.436434 0.784435 0.328192
0.679977 0.489037 0.550729
0.42748 0.988562 0.291109
0.49165 1.20328 -6.27641
0.28064 1.48845 0.825742
0.709505 1.46371 0.0398258
0.499752 0.918322 0.481405
0.503054 1.02493 -0.699022
0.355477 0.979357 -2.74316
0.59277 1.17711 0.89357
0.534509 0.5398 1.25387
0.552947 0.722832 -3.91976
0.489904 1.02034 -2.49525
0.514538 1.018 2.3505
0.603683 1.038 4.28364
0.508231 0.618152 3.26538
0.471066 1.51871 -6.36308
0.432084 0.840851 0.661915
0.424034 1.10101 0.0341222
0.561368 1.68213 1.61945
0.660799 1.34192 25.2327
0.49034 0.832259 -1.09476
0.555211 1.3126 -0.465119
0.642991 0.908287 6.43441
0.391593 1.27411 -2.51545
0.536747 0.762455 1.09626
0.498929 0.782831 -1.41442
0.441322 0.693395 1.20217
0.524213 0.962411 1.5969
0.543576 1.04276 -0.0602773
0.556098 0.526629 8.06066
0.295183 1.03791 7.81406
0.642161 0.489026 5.83269
0.457255 0.790337 16.1816
0.479167 1.42685 -0.851272
0.426565 0.401714 -2.51908
0.526107 1.40736 -89.2369
0.380894 0.531162 0.471417
0.512436 1.1732 -2.59573
0.453 0.597644 -6.31247
0.594407 0.889324 -2.05342
0.457982 1.33047 0.334332
0.443556 0.965671 1.43666
0.469131 0.555792 -0.106454
0.313769 1.31345 -0.887674
0.461896 1.11657 -6.57399
0.494905 0.700888 -1.57465
0.511151 1.19401 -2.28947
0.477141 1.58223 2.28355
0.40762 0.748639 0.124816
0.563989 1.32015 -0.571143
0.316967 0.898052 -7.95103
0.413802 1.37802 -6.09757
0.488768 1.61077 -1.55321
0.4775 0.715539 0.215306
0.569176 0.940052 0.599839
0.53967 1.19777 3.36034
0.604727 0.625004 -0.506968
0.554114 0.964082 0.127203
0.457151 0.294888 -0.208931
0.573752 0.918279 0.345543
0.479466 1.82895 -2.02599
0.4766 1.19063 0.652893
0.718777 1.73831 1.17479
0.539681 0.770828 -0.162087
0.485261 0.495002 2.02482
0.354269 0.702655 -1.12314
0.621551 0.797557 -0.272856
0.339216 0.838129 -2.02634
0.571314 0.739315 -1.835
0.512251 0.896886 -0.732181
0.417033 1.07449 -0.398164
0.42756 0.498752 -58.7842
0.358965 0.561585 1.67835
0.474585 0.864997 5.44207
0.651812 1.05278 -0.968402
0.438339 0.519722 -0.247031
0.501898 0.861203 0.00243468
0.513543 0.559421 -1.7762
0.642381 0.975351 -0.683448
0.499022 0.902328 -0.874171
0.521489 0.909058 0.710571
0.418105 1.44096 3.19681
0.620553 0.942769 -0.203186
0.545552 1.08186 0.75696
0.414131 1.86153 0.351106
0.389952 1.35234 -1.71409
0.430236 0.677797 -0.944958
0.587927 1.03522 0.389808
0.389118 1.49837 -0.070324
0.50582 0.850462 0.0847345
0.70563 1.16281 0.249123
0.596427 0.558139 -22.4632
0.532367 0.926788 0.0555021
0.490529 0.49751 1.71556
0.385122 1.00922 0.833306
0.571155 1.15719 -53.1169
0.502986 0.684665 -1.22339
0.325471 0.727799 -12.4214
0.614354 0.875567 1.27664
0.425543 0.917768 0.49093
0.556425 0.840197 -2.6857
0.572796 0.669035 -1.40918
0.466196 1.2203 -0.350756
0.457418 0.972911 -1.23972
0.449637 0.708615 -3.72529
0.426021 0.569712 -2.21176
0.554534 1.0422 -154.917
0.299217 1.54243 -0.243404
0.420421 0.853541 -1.16985
0.503245 0.683847 -2.05452
0.743033 0.90776 0.725035
0.531884 0.72356 0.460072
0.644833 1.06687 1.27271
0.579637 1.68209 2.05249
0.549228 0.995199 1.0164
0.514981 1.06878 2.37734
0.463256 1.39312 -2.48516
0.611295 2.04637 -4.36981
0.318549 0.671634 -0.328038
0.528479 0.936767 1.87477
0.527457 0.483584 0.667243
0.533098 1.22553 4.44472
0.392058 1.38402 2.58573
0.53969 1.31125 -0.548485
0.35766 1.22911 0.760507
0.418595 0.822157 -6.34608
0.61594 0.762219 -1.79725
0.401762 0.871269 0.807939
0.510404 0.942893 17.8409
0.570464 1.09877 -1.16362
0.339984 1.39287 0.497535
0.558121 0.940106 -0.797118
0.544649 0.998971 -0.741234
0.465544 0.851835 -3.42396
0.626507 1.49626 0.0498334
0.470224 0.812617 -0.842136
0.535332 1.2607 -4.72689
0.608907 0.622269 0.512806
0.540408 1.07849 -0.486336
0.603947 1.08638 5.34505
0.620284 0.96712 2.14591
0.456901 1.22468 -1.59541
0.415247 1.04053 0.826663
0.402904 1.06803 -0.135161
0.578139 0.673519 0.514844
0.449575 0.998285 -3.00225
0.389466 0.882009 -0.0869315
0.544962 0.448544 0.292933
0.42159 1.10911 -27.1843
0.548362 0.782373 -0.0306394
0.481081 1.11257 -1.57656
0.421188 0.724978 -2.37541
0.352051 1.3107 7.817
0.405352 0.777273 0.510197
0.51841 0.618611 0.0723374
0.494424 0.680027 -0.508044
0.458528 1.64461 -0.972473
0.295982 1.01001 1.46306
0.368597 0.882786 0.0366296
0.58767 0.996929 1.42711
0.455192 1.32422 0.15927
0.427404 0.741151 0.439736
0.404934 0.799641 -0.381224
0.420402 0.866627 0.96929
0.438887 1.08361 8.05253
0.490307 0.463996 -2.34426
0.528182 0.572551 0.848912
0.653949 0.673023 3.84029
0.509515 1.11011 10.1006
0.452375 1.25712 -24.5093
0.606328 1.52638 0.444351
0.42499 1.10476 0.568805
0.332963 1.75742 -1.07879
0.397106 0.682819 -0.283985
0.521415 0.918394 -1.05452
0.539232 0.706692 0.0879245
0.637954 0.99761 -0.483176
0.492114 0.597472 -0.247253
0.511329 1.21297 -0.630373
0.565271 0.676842 0.816573
0.624917 0.632887 0.255507
0.326563 0.99916 0.0044651
0.468601 0.709378 -0.195809
0.411629 1.31572 -0.253975
0.426701 0.737045 10.3021
0.587808 0.840685 2.42971
0.407557 0.997022 1.40833
0.687909 1.01865 -0.782397
0.497673 1.19271 0.646146
0.552817 1.30095 0.860611
0.335318 1.01827 0.282379
0.344004 1.42855 -0.059373
0.419448 0.861615 -0.107327
0.450392 0.436104 1.35969
0.361395 1.20923 -2.90312
0.549231 1.47968 -0.143347
0.398237 1.27639 -0.721651
0.405709 0.762676 0.353257
0.554852 0.841253 1.16855
0.316265 1.39408 2.3838
0.490499 0.755893 -0.833389
0.509113 1.37821 4.43905
0.407195 1.42369 -0.521995
0.492689 0.853449 -0.0325109
0.430312 1.3297 -0.648519
0.656636 1.37024 2.61828
0.583401 1.42863 0.508742
0.63596 0.739873 -0.458868
0.643605 1.01954 -20.0814
0.690124 1.50518 -0.618344
0.442692 0.690344 1.08859
0.555562 0.761478 -3.99461
0.42108 0.77381 -2.78182
0.620354 0.860272 0.425094
0.484905 1.06425 -1.28896
0.249062 1.0278 -0.0161369
0.283416 0.9517 0.755893
0.546984 1.34572 -0.419375
0.327485 1.47407 -54.3869
0.476792 1.03333 0.201404
0.409032 1.02904 0.942282
0.594639 1.04994 -7.07034
0.542405 0.916306 10.5597
0.412815 1.34751 -0.918705
0.506408 0.887153 0.0836343
0.464935 0.846823 1.08423
0.481477 0.797049 0.641812
0.577811 1.03444 -0.410142
0.499716 0.832986 1.76272
0.459654 0.870434 -1.00095
0.492781 1.26053 -0.0603317
0.402512 1.2638 -20.4088
0.558169 0.709532 -0.508453
0.460834 0.824678 -0.251022
0.480135 0.955375 -0.598362
0.388237 1.25608 1.36362
0.436283 1.35916 -1.17697
0.458912 1.33396 0.193909
0.581753 1.09393 0.588592
0.524089 0.794131 -2.90416
0.503918 1.00565 2.94397
0.500615 0.685096 -0.00600173
0.543457 1.39086 13.2605
0.488329 2.04249 0.406617
0.431698 1.34811 0.297434
0.583703 0.584542 0.120863
0.53603 0.728453 -0.698502
0.504399 0.951734 0.6671
0.659136 1.43391 -3.13252
0.456154 1.23644 -1.13229
0.515512 0.991664 0.254825
0.340057 0.877319 -1.61384
0.409499 1.19921 -0.950807
0.38287 0.880223 2.1382
0.449462 1.40302 1.54673
0.531046 1.14653 1.6481
0.427168 1.18808 0.399458
0.523414 1.2675 0.22963
0.431428 0.773951 0.0375477
0.678672 1.35514 0.0503202
0.599975 1.15407 15.9743
0.519793 1.35044 0.228038
0.480084 0.887674 -0.78246
0.613666 1.1218 9.22475
0.490697 1.49734 -0.792485
0.523745 0.968582 0.822388
0.468713 1.12836 0.640896
0.53665 0.92787 -1.45696
0.438642 0.356572 0.505155
0.49847 1.3543 -1.81878
0.45493 1.17252 0.318617
0.538501 0.718992 1.37665
0.503938 0.814579 0.146391
0.210211 1.0043 5.69612
0.479773 1.23072 45.5412
0.671882 0.939191 2.267
0.413885 0.796344 4.46721
0.38056 0.978376 25.3773
0.579477 0.817319 -0.0672856
0.388172 0.826639 1.45109
0.632444 0.876381 -0.461238
0.500825 0.374964 2.93293
0.502507 0.941879 -1.3659
0.471991 1.05894 0.284392
0.610642 1.17493 0.473389
0.515278 1.0531 1.55508
0.548605 2.10072 0.375447
0.498507 1.30534 -0.0880319
0.4874 1.25352 -2.23396
0.560561 0.729856 0.462244
0.645852 1.27536 -0.552543
0.506643 0.879639 2.58644
0.49702 0.872759 7.38339
0.403994 0.834267 -1.14668
0.55595 1.03177 1.86522
0.524308 0.8851 -0.158439
0.401263 0.831357 16.3077
0.654016 1.82812 -14.4088
0.447156 1.13492 -0.0656495
0.49973 1.17077 2.28092
0.50069 0.929751 0.381206
0.42143 0.593878 -0.694184
0.598515 1.18837 0.559737
0.485922 1.16593 -11.2997
0.391644 0.812193 1.13841
0.590614 0.821066 0.331036
0.398253 0.942471 -0.292884
0.493309 0.852671 -0.937154
0.621968 0.975898 2.68455
0.515328 1.01897 -0.506015
0.473425 0.96984 -1.22481
0.668503 0.797245 -0.585136
0.460294 0.965736 -1.43121
0.584199 1.16844 -0.210017
0.43711 1.05672 1.17006
0.475155 0.353803 -2.73455
0.530425 0.728349 -0.565274
0.506452 1.02862 -13.0713
0.563688 0.701292 13.455
0.445837 0.719209 1.8834
0.474072 0.533613 -3.7326
0.548917 0.543468 4.46302
0.401928 0.861782 -0.602869
0.441816 0.980428 -0.303962
0.491929 1.22772 -0.938216
0.410809 0.684595 1.16041
0.509856 0.936494 -13.4385
0.500594 0.928618 1.06177
0.57477 0.473152 3.61971
0.353249 1.1057 -0.35789
0.244573 0.867782 0.165696
0.569039 0.969875 0.432427
0.57298 1.45566 -2.78011
0.605966 0.922621 0.187845
0.664436 2.19598 -1.02985
0.512896 0.788107 1.52956
0.564672 0.609296 -1.5588
0.354076 0.901705 0.158936
0.600197 0.779059 0.486719
0.661451 1.1104 3.55404
0.469207 0.605342 0.153088
0.663329 1.37188 0.367909
0.525954 1.73926 0.351088
0.589074 1.37893 -1.38687
0.514721 0.459943 1.93993
0.432644 1.2615 -2.53719
0.70995 0.825808 -1.72209
0.553353 0.738427 -1.87483
0.40492 0.711694 -0.345945
0.468266 1.26066 -8.83177
0.449519 0.465492 -2.20335
0.602477 0.965151 -7.56209
0.442166 0.703296 -0.23297
0.45431 0.736596 3.44526
0.493631 2.15082 -0.993741
0.432519 0.847479 -3.94437
0.450575 1.23122 -21.8025
0.549946 0.888267 1.26928
0.430788 0.798897 4.14284
0.418221 0.951788 -0.261943
0.504566 1.25126 0.154147
0.573946 1.06328 1.66258
0.469168 0.947875 0.15789
0.558864 1.16318 -2.53448
0.405037 0.603192 -6.56612
0.642771 1.68782 1.42542
0.560184 1.06713 0.492022
0.573754 1.66449 0.0333523
0.457031 0.786311 1.1311
0.508866 0.790257 -0.775679
0.415807 0.797247 31.3587
0.649865 1.35718 -0.877629
0.489514 0.777481 0.852116
0.501272 1.05344 1.60053
0.544261 0.937709 1.0737
0.687093 0.896477 -4.04054
0.619566 0.719562 -4.51671
0.401162 0.650281 0.823869
0.577866 0.664133 -1.80264
0.604598 1.22949 0.0166286
0.600034 1.1938 0.256696
0.390351 0.829911 4.12389
0.491077 0.591568 0.502516
0.564636 1.13218 0.315027
0.501399 1.01429 -2556.95
0.391318 1.35208 0.136358
0.405945 0.999458 -4.58076
0.538283 1.3879 -1.6702
0.465337 1.49603 -2.67333
0.472735 0.940002 -2.2967
0.55646 1.65159 -1.06305
0.580401 0.486949 19.8663
0.329164 0.489143 2.19359
0.424976 0.879981 -0.873779
0.332466 0.569111 0.326651
0.399187 1.01858 0.91746
0.457076 1.00516 0.153228
0.415529 0.920411 -0.41475
0.348032 1.0226 -3.65376
0.498578 0.755757 12.6811
0.625824 1.30097 -3.35748
0.414737 1.0476 2.23653
0.478407 1.25365 0.342105
0.539795 1.09377 0.271422
0.499171 0.979104 2.4758
0.537725 1.6373 4.32259
0.383881 0.805963 -2.664
0.311263 1.34653 0.546429
0.387191 0.822364 15.5657
0.678859 0.951587 -0.943548
0.488119 1.32289 2.72211
0.414084 0.655071 -0.0886821
0.62322 0.730762 0.482946
0.420561 1.39998 -0.939697
0.602734 0.504687 0.550689
0.363263 0.758514 0.122989
0.402937 0.875408 -2.26816
0.478739 0.826641 -1.23108
0.489087 0.491512 -0.257328
0.472809 0.56425 1.25716
0.316828 0.588828 -14.478
0.502599 0.723029 0.306787
0.522531 1.38659 -0.455968
0.435824 0.656614 -1.33715
0.568956 1.21566 15.0641
0.47705 1.01493 -0.24264
0.473524 1.39572 0.607548
0.628656 0.512148 56.3365
0.411721 0.942403 0.287426
0.481384 1.17661 -2.29496
0.544256 1.35842 0.309759
0.461173 1.21277 0.474151
0.537964 1.16966 0.402906
0.438401 0.355274 -1.01193
0.398662 0.888143 -1.5575
0.463145 1.45554 -0.578564
0.458546 1.09179 -0.891515
0.443581 0.995957 -1.25842
0.597904 1.17168 1.9588
0.439754 1.17313 0.53457
0.4552 1.21334 -0.676283
0.294414 0.719378 -1.07031
0.50262 1.31381 2.33965
0.447153 1.12448 0.782737
0.535203 1.09944 -2.31419
0.645446 1.35944 -3.96595
0.327472 1.51096 1.24296
0.532014 0.798169 -16.1218
0.526121 0.463998 13.0171
0.695063 1.02091 -0.654051
0.432725 1.35079 -0.767647
0.346942 0.768397 -0.235917
0.535605 0.559482 -0.235017
0.465519 1.60181 1.96911
0.611827 0.982595 5.2616
0.596627 0.970725 0.0689148
0.562936 1.07655 -5.22371
0.368181 0.778897 -0.406169
0.583157 0.972459 1.71206
0.68755 0.62447 -1.45603
0.485724 0.947427 3.11858
0.451407 0.547084 -0.401287
0.318348 1.45977 -0.44416
0.447036 0.876407 5.53227
0.656893 0.763843 1.9766
0.708992 0.764449 -5.44943
0.538795 1.0563 -1.18531
0.445439 0.843818 0.0862835
0.533818 0.949844 -2.27952
0.482529 0.992162 0.526691
0.486194 0.884152 -8.75869
0.498167 1.10656 -1.75871
0.523157 0.647987 5.77354
0.621546 0.717841 5.74852
0.422141 1.66519 0.355252
0.442264 0.933326 3.23747
0.561693 1.18771 -1.86854
0.370716 0.894617 -0.870427
0.436101 1.2331 1.97229
0.575217 1.23629 -2.12282
0.465177 0.604611 -0.882722
0.533935 0.955499 -0.976612
0.540195 0.738164 1.13521
0.411632 0.667534 -0.710514
0.463895 0.895487 -0.907376
0.520508 0.998607 0.673681
0.603556 1.3862 0.166018
0.55637 0.478932 0.477973
0.505418 0.686503 -5.85885
0.50916 1.02124 0.226922
0.528152 1.20251 9.2953
0.410748 0.721834 -0.34507
0.441684 0.751697 2.42279
0.371064 1.0754 -0.462998
0.39224 1.10635 1.75176
0.521325 1.248 -0.462654
0.429306 1.35243 9.19451
0.573534 0.876859 1.42612
0.48681 1.09855 -13.5054
0.648799 0.48433 0.808799
0.45869 1.24223 3.91681
0.441522 0.731044 3.9762
0.344607 0.746493 -0.843785
0.577508 1.14939 -1.35734
0.389302 0.435573 -0.463013
0.284483 1.40195 -1.61108
0.510539 1.30417 1.91395
0.503961 0.887918 -1.688
0.505107 0.92517 -0.264128
0.501711 0.95302 0.314723
0.426479 1.11061 0.640379
0.73585 1.03338 0.869091
0.415943 1.38305 -0.621996
0.559628 0.796795 0.486064
0.60272 1.22631 -2.67564
0.50091 0.536399 0.825159
0.41731 0.832251 -1.40974
0.590074 1.12961 0.487335
0.322528 0.856653 0.129533
0.407996 1.00695 2.45003
0.682751 1.48192 -10.4626
0.589022 1.62794 2.00753
0.475489 1.02752 -0.457531
0.320703 0.503457 0.208733
0.599765 0.866021 -1.29732
0.600687 0.890511 -37.4673
0.539523 1.49785 -1.02205
0.496824 1.07481 0.188688
0.471861 1.54756 0.296833
0.552417 0.552813 -0.792521
0.430705 0.734257 0.281635
0.614906 0.88373 -0.314197
0.496111 1.10742 -1.77501
0.461242 0.561766 -0.384465
0.514214 0.869085 -1.58857
0.55215 0.53145 2.78156
0.587275 1.16436 0.902552
0.463433 0.967828 -0.315837
0.618972 0.94603 -0.471877
0.395843 1.02025 0.580824
0.656284 1.22163 0.0203621
0.623872 1.06037 0.199179
0.422733 0.961407 0.508437
0.3635 0.844974 -0.142178
0.462582 1.09455 0.853153
0.462512 0.980551 -2.97404
0.573629 1.06679 -1.05567
0.574853 0.689244 -0.255148
0.546564 1.07495 19.7163
0.490694 0.867573 7.06319
0.588376 0.929062 1.15594
0.461804 1.02313 -0.955797
0.610043 1.2191 0.135222
0.580513 1.32914 -0.632553
0.416559 1.77037 -6.29584
0.320404 1.57965 0.0925258
0.549415 1.21677 21.5685
0.595943 0.958186 -33.5545
0.484662 1.76623 2.92885
0.601917 1.27059 -0.0819184
0.457906 0.548962 -1.73542
0.694856 1.38859 -3.58649
0.432696 1.00132 0.437454
0.407974 1.06476 0.143394
0.499994 0.588186 -0.136077
0.566576 0.581254 2.0499
0.530514 1.17889 -0.965968
0.297811 1.65504 1.08345
0.522833 0.74802 0.154581
0.600051 1.13904 14.8417
0.510117 0.992818 0.720477
0.533534 0.79032 0.783077
0.406211 1.1169 1.02652
0.483208 0.780732 0.13007
0.674471 1.37838 1.76085
0.482337 0.449874 1.19094
0.464303 0.857101 0.086323
0.614519 1.78977 -1.76064
0.342579 0.906583 -1.72909
0.662552 0.966917 -2.11214
0.399198 0.505621 -6.33022
0.563279 1.6295 -6.26318
0.464771 0.926032 -0.372785
0.363417 1.1186 -1.89601
0.667877 0.668599 -1.31131
0.545563 1.07611 266.414
0.491381 0.750504 -0.634269
0.486349 1.01306 -0.410459
0.461084 0.877294 1.07673
0.588301 0.810325 -0.746489
0.502215 2.02793 -4.31186
0.448553 0.454423 -0.437149
0.504192 1.27515 4.45639
0.734368 0.991921 -0.999137
0.403432 0.826186 -0.495026
0.457715 1.27826 4.01051
0.576934 1.52924 2.47726
0.497077 1.17457 2.02997
0.572655 0.604235 19.0966
0.509513 1.31072 -4.09646
0.510565 0.964515 49.974
0.402905 0.672772 -30.6049
0.682392 1.24364 -0.569546
0.477648 0.698784 1.05927
0.257733 0.662211 -2.38061
0.566764 1.39493 3.3354
0.456007 0.444857 0.84659
0.559082 0.866113 -0.808674
0.54208 0.985727 2.13802
0.424615 1.19576 3.43707
0.509767 0.643573 3.07467
0.605085 1.21838 -0.324807
0.381291 1.1719 3.95353
0.603645 1.14365 0.545036
0.608644 0.728639 0.808346
0.511752 1.50977 -0.330686
0.339031 1.78211 -1.67285
0.44075 0.896815 0.0868712
0.512824 1.71842 -0.390064
0.461511 1.05283 0.207548
0.397945 0.715091 -2.58603
0.465499 0.654603 0.224468
0.516057 0.814271 5.72605
0.500217 1.17285 0.446715
0.457594 0.99352 0.109074
0.444236 0.60465 -1.02998
0.676215 0.847015 1.46966
0.502313 1.1279 114.506
0.447927 0.67876 -3.03014
0.637441 0.820339 1.33396
0.512655 0.601813 1.32886
0.419556 1.48058 -0.701594
0.510614 1.22218 -6.52607
0.452951 0.503633 -1.39867
0.494172 0.87687 -0.229488
0.426761 0.952451 0.146674
0.437278 0.911258 -2.08295
0.583093 1.31516 -6.20705
0.56558 1.15199 5.74435
0.570975 0.688116 4.47897
0.56537 1.02569 0.421222
0.494269 1.04178 -0.487009
0.460155 1.38443 -0.149356
0.498482 1.14001 -2.59689
0.419185 1.17467 1.92047
0.392981 0.808058 -0.826697
0.519402 0.65297 -4.78056
0.576986 1.20109 -0.440498
0.545194 1.21228 0.190704
0.422772 1.31575 0.380502
0.490825 0.996423 0.411043
0.54831 1.35147 -0.737274
0.427611 1.31019 4.81712
0.55202 1.01173 -0.81596
0.498592 1.24067 3.97936
0.439898 1.46966 -0.354675
0.481831 0.997855 0.334739
0.592981 1.05101 11.3475
0.681221 0.965643 -3.18626
0.531386 0.97842 1.09459
0.410089 0.546978 3.52732
0.447968 1.34558 -0.118758
0.464617 0.940227 0.0987795
0.515489 0.953867 -21.1046
0.465398 0.607331 -19.8105
0.608997 0.973663 1.15023
0.588009 0.959691 0.258136
0.510377 0.852237 -0.399267
0.406574 1.57889 0.914671
0.54272 1.30123 -1.07558
0.524566 1.28082 2.69683
